section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-127_1_E1_RE_SEC-01_local,1,1.0,2.0,54.7,49.6,70.2
BU-127_1_E1_RE_SEC-01_local,2,2.0,2.0,46.1,39.8,41.5
BU-127_1_E1_RE_SEC-01_local,3,3.0,2.0,44.5,37.6,36.6
BU-127_1_E1_RE_SEC-01_local,4,4.0,2.0,41.8,35.3,34.4
BU-127_1_E1_RE_SEC-01_local,5,5.0,2.0,40.8,38.5,41.7
BU-127_1_E1_RE_SEC-01_local,6,6.0,2.0,40.7,30.6,28.0
BU-127_1_E1_RE_SEC-01_local,7,7.0,2.0,37.9,20.9,21.2
BU-127_1_E1_RE_SEC-01_local,8,8.0,2.0,35.7,4.1,2.8
BU-127_1_E1_RE_SEC-01_local,9,9.0,2.0,28.9,31.0,31.9
BU-127_1_E1_RE_SEC-01_local,10,10.0,2.0,22.9,31.9,32.3
BU-127_1_E1_RE_SEC-01_local,11,11.0,2.0,18.0,30.5,30.8
