section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-157_1_E1_RE_SEC-10_local,1,1.0,2.0,104.8,69.2,70.1
BU-157_1_E1_RE_SEC-10_local,2,2.0,2.0,68.1,16.2,9.4
BU-157_1_E1_RE_SEC-10_local,3,3.0,2.0,43.6,4.4,5.1
BU-157_1_E1_RE_SEC-10_local,4,4.0,2.0,31.8,5.0,5.0
BU-157_1_E1_RE_SEC-10_local,5,5.0,2.0,25.6,6.0,5.4
BU-157_1_E1_RE_SEC-10_local,6,6.0,2.0,21.8,6.3,6.1
BU-157_1_E1_RE_SEC-10_local,7,7.0,2.0,19.2,4.2,5.0
BU-157_1_E1_RE_SEC-10_local,8,8.0,2.0,16.8,0.6,1.0
BU-157_1_E1_RE_SEC-10_local,9,9.0,2.0,14.4,7.1,5.1
BU-157_1_E1_RE_SEC-10_local,10,10.0,2.0,11.7,21.1,24.2
BU-157_1_E1_RE_SEC-10_local,11,11.0,2.0,7.6,32.7,39.8
