section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-017_1_E1_RE_SEC-01_local,1,1.0,2.0,124.7,107.6,103.3
MU-017_1_E1_RE_SEC-01_local,2,2.0,2.0,106.6,74.3,73.8
MU-017_1_E1_RE_SEC-01_local,3,3.0,2.0,90.7,63.5,63.7
MU-017_1_E1_RE_SEC-01_local,4,4.0,2.0,84.0,65.3,65.5
MU-017_1_E1_RE_SEC-01_local,5,5.0,2.0,79.7,45.4,55.1
MU-017_1_E1_RE_SEC-01_local,6,6.0,2.0,71.1,31.1,23.6
MU-017_1_E1_RE_SEC-01_local,7,7.0,2.0,66.4,36.4,45.3
MU-017_1_E1_RE_SEC-01_local,8,8.0,2.0,62.4,25.1,23.5
MU-017_1_E1_RE_SEC-01_local,9,9.0,2.0,57.0,15.5,16.0
MU-017_1_E1_RE_SEC-01_local,10,10.0,2.0,52.7,19.1,18.6
MU-017_1_E1_RE_SEC-01_local,11,11.0,2.0,49.8,23.2,24.1
