section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-054_1_E3_RE_SEC-02_local,1,1.0,2.0,109.6,105.8,102.5
MU-054_1_E3_RE_SEC-02_local,2,2.0,2.0,105.1,84.5,81.6
MU-054_1_E3_RE_SEC-02_local,3,3.0,2.0,92.9,65.8,63.8
MU-054_1_E3_RE_SEC-02_local,4,4.0,2.0,85.3,68.9,69.1
MU-054_1_E3_RE_SEC-02_local,5,5.0,2.0,83.1,75.9,75.3
MU-054_1_E3_RE_SEC-02_local,6,6.0,2.0,82.1,75.1,75.8
MU-054_1_E3_RE_SEC-02_local,7,7.0,2.0,80.8,69.9,73.3
MU-054_1_E3_RE_SEC-02_local,8,8.0,2.0,79.0,59.1,57.3
MU-054_1_E3_RE_SEC-02_local,9,9.0,2.0,75.9,61.0,59.5
MU-054_1_E3_RE_SEC-02_local,10,10.0,2.0,75.4,75.2,76.4
MU-054_1_E3_RE_SEC-02_local,11,11.0,2.0,75.8,77.3,78.3
