section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-054_1_E3_RE_SEC-09_local,1,1.0,2.0,75.8,67.6,70.0
MU-054_1_E3_RE_SEC-09_local,2,2.0,2.0,66.2,52.5,52.5
MU-054_1_E3_RE_SEC-09_local,3,3.0,2.0,60.0,41.0,40.9
MU-054_1_E3_RE_SEC-09_local,4,4.0,2.0,53.1,28.9,29.7
MU-054_1_E3_RE_SEC-09_local,5,5.0,2.0,47.3,26.2,25.1
MU-054_1_E3_RE_SEC-09_local,6,6.0,2.0,43.9,31.7,33.8
MU-054_1_E3_RE_SEC-09_local,7,7.0,2.0,42.8,25.1,25.1
MU-054_1_E3_RE_SEC-09_local,8,8.0,2.0,39.2,28.5,30.9
MU-054_1_E3_RE_SEC-09_local,9,9.0,2.0,39.6,35.2,33.2
MU-054_1_E3_RE_SEC-09_local,10,10.0,2.0,38.3,23.7,24.4
MU-054_1_E3_RE_SEC-09_local,11,11.0,2.0,36.7,23.1,23.9
