section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-054_1_E3_RE_SEC-03_local,1,1.0,2.0,110.5,105.0,105.5
MU-054_1_E3_RE_SEC-03_local,2,2.0,2.0,104.2,90.7,90.2
MU-054_1_E3_RE_SEC-03_local,3,3.0,2.0,97.1,82.3,84.8
MU-054_1_E3_RE_SEC-03_local,4,4.0,2.0,93.4,67.5,62.3
MU-054_1_E3_RE_SEC-03_local,5,5.0,2.0,85.2,58.4,58.0
MU-054_1_E3_RE_SEC-03_local,6,6.0,2.0,81.4,60.2,62.7
MU-054_1_E3_RE_SEC-03_local,7,7.0,2.0,77.9,58.8,55.6
MU-054_1_E3_RE_SEC-03_local,8,8.0,2.0,75.6,63.6,66.0
MU-054_1_E3_RE_SEC-03_local,9,9.0,2.0,74.6,65.8,65.2
MU-054_1_E3_RE_SEC-03_local,10,10.0,2.0,73.6,56.8,56.1
