section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-054_1_E3_RE_SEC-05_local,1,1.0,2.0,81.2,80.5,78.5
MU-054_1_E3_RE_SEC-05_local,2,2.0,2.0,80.0,80.1,77.1
MU-054_1_E3_RE_SEC-05_local,3,3.0,2.0,80.4,73.8,75.8
MU-054_1_E3_RE_SEC-05_local,4,4.0,2.0,76.8,53.1,51.4
MU-054_1_E3_RE_SEC-05_local,5,5.0,2.0,69.6,40.1,37.7
MU-054_1_E3_RE_SEC-05_local,6,6.0,2.0,64.5,42.0,42.8
MU-054_1_E3_RE_SEC-05_local,7,7.0,2.0,61.4,44.6,44.4
MU-054_1_E3_RE_SEC-05_local,8,8.0,2.0,59.4,44.4,44.1
MU-054_1_E3_RE_SEC-05_local,9,9.0,2.0,57.5,47.2,47.4
MU-054_1_E3_RE_SEC-05_local,10,10.0,2.0,56.9,50.0,48.9
