section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-234_1_E2_RE_SEC-09_local,1,1.0,2.0,122.4,126.7,128.6
MU-234_1_E2_RE_SEC-09_local,2,2.0,2.0,126.0,124.6,123.2
MU-234_1_E2_RE_SEC-09_local,3,3.0,2.0,124.1,127.5,122.3
MU-234_1_E2_RE_SEC-09_local,4,4.0,2.0,126.7,106.1,112.5
MU-234_1_E2_RE_SEC-09_local,5,5.0,2.0,117.2,75.7,71.4
MU-234_1_E2_RE_SEC-09_local,6,6.0,2.0,109.7,72.4,77.4
MU-234_1_E2_RE_SEC-09_local,7,7.0,2.0,104.2,52.0,50.6
MU-234_1_E2_RE_SEC-09_local,8,8.0,2.0,95.7,36.7,37.7
MU-234_1_E2_RE_SEC-09_local,9,9.0,2.0,88.9,35.9,35.9
MU-234_1_E2_RE_SEC-09_local,10,10.0,2.0,83.0,32.1,34.6
MU-234_1_E2_RE_SEC-09_local,11,11.0,2.0,78.0,13.8,14.5
