section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-234_1_E2_RE_SEC-04_local,1,1.0,2.0,85.6,83.1,90.4
MU-234_1_E2_RE_SEC-04_local,2,2.0,2.0,82.5,80.8,77.6
MU-234_1_E2_RE_SEC-04_local,3,3.0,2.0,82.3,86.0,92.9
MU-234_1_E2_RE_SEC-04_local,4,4.0,2.0,83.8,78.3,78.4
MU-234_1_E2_RE_SEC-04_local,5,5.0,2.0,80.6,61.2,58.9
MU-234_1_E2_RE_SEC-04_local,6,6.0,2.0,76.1,57.9,55.8
MU-234_1_E2_RE_SEC-04_local,7,7.0,2.0,74.0,79.2,80.7
MU-234_1_E2_RE_SEC-04_local,8,8.0,2.0,76.9,82.0,82.3
MU-234_1_E2_RE_SEC-04_local,9,9.0,2.0,75.6,28.4,20.7
MU-234_1_E2_RE_SEC-04_local,10,10.0,2.0,68.3,6.5,7.5
MU-234_1_E2_RE_SEC-04_local,11,11.0,2.0,63.7,6.1,8.2
