section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-093_1_E2_RE_SEC-09_local,1,1.0,2.0,103.2,93.6,86.4
BU-093_1_E2_RE_SEC-09_local,2,2.0,2.0,91.5,75.4,74.6
BU-093_1_E2_RE_SEC-09_local,3,3.0,2.0,84.5,76.5,76.5
BU-093_1_E2_RE_SEC-09_local,4,4.0,2.0,83.8,91.2,89.6
BU-093_1_E2_RE_SEC-09_local,5,5.0,2.0,87.2,102.6,103.3
BU-093_1_E2_RE_SEC-09_local,6,6.0,2.0,90.2,92.1,99.3
BU-093_1_E2_RE_SEC-09_local,7,7.0,2.0,88.8,56.1,52.8
BU-093_1_E2_RE_SEC-09_local,8,8.0,2.0,83.1,23.2,23.5
BU-093_1_E2_RE_SEC-09_local,9,9.0,2.0,74.8,12.6,11.7
BU-093_1_E2_RE_SEC-09_local,10,10.0,2.0,68.9,18.3,21.1
