section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-224_1_E1_RE_SEC-04_local,1,1.0,2.0,105.8,109.4,100.9
MU-224_1_E1_RE_SEC-04_local,2,2.0,2.0,108.0,98.3,104.9
MU-224_1_E1_RE_SEC-04_local,3,3.0,2.0,100.9,80.7,78.8
MU-224_1_E1_RE_SEC-04_local,4,4.0,2.0,94.1,84.6,85.2
MU-224_1_E1_RE_SEC-04_local,5,5.0,2.0,94.2,94.5,90.6
MU-224_1_E1_RE_SEC-04_local,6,6.0,2.0,94.3,87.9,92.0
MU-224_1_E1_RE_SEC-04_local,7,7.0,2.0,92.5,71.1,72.3
MU-224_1_E1_RE_SEC-04_local,8,8.0,2.0,88.8,48.1,44.9
MU-224_1_E1_RE_SEC-04_local,9,9.0,2.0,82.6,32.2,32.6
MU-224_1_E1_RE_SEC-04_local,10,10.0,2.0,77.3,9.5,11.4
MU-224_1_E1_RE_SEC-04_local,11,11.0,2.0,70.3,5.5,0.3
