section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-004_1_E1_RE_SEC-10_local,1,1.0,2.0,137.3,120.5,120.6
R-004_1_E1_RE_SEC-10_local,2,2.0,2.0,119.8,92.4,91.7
R-004_1_E1_RE_SEC-10_local,3,3.0,2.0,106.4,77.9,77.9
R-004_1_E1_RE_SEC-10_local,4,4.0,2.0,98.3,59.3,58.1
R-004_1_E1_RE_SEC-10_local,5,5.0,2.0,87.0,32.4,31.9
R-004_1_E1_RE_SEC-10_local,6,6.0,2.0,75.9,23.8,24.8
R-004_1_E1_RE_SEC-10_local,7,7.0,2.0,68.2,19.4,23.7
R-004_1_E1_RE_SEC-10_local,8,8.0,2.0,60.8,10.1,5.6
R-004_1_E1_RE_SEC-10_local,9,9.0,2.0,54.4,5.1,7.5
R-004_1_E1_RE_SEC-10_local,10,10.0,2.0,48.8,6.0,4.3
R-004_1_E1_RE_SEC-10_local,11,11.0,2.0,44.7,9.6,8.6
