section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-004_1_E1_RE_SEC-09_local,1,1.0,2.0,122.2,96.7,94.5
R-004_1_E1_RE_SEC-09_local,2,2.0,2.0,95.9,65.3,62.5
R-004_1_E1_RE_SEC-09_local,3,3.0,2.0,83.3,56.2,55.0
R-004_1_E1_RE_SEC-09_local,4,4.0,2.0,75.1,51.0,54.8
R-004_1_E1_RE_SEC-09_local,5,5.0,2.0,69.8,46.6,43.9
R-004_1_E1_RE_SEC-09_local,6,6.0,2.0,65.1,41.5,44.6
R-004_1_E1_RE_SEC-09_local,7,7.0,2.0,61.4,33.4,32.8
R-004_1_E1_RE_SEC-09_local,8,8.0,2.0,56.9,19.5,17.6
R-004_1_E1_RE_SEC-09_local,9,9.0,2.0,51.9,14.0,13.0
R-004_1_E1_RE_SEC-09_local,10,10.0,2.0,48.3,10.7,166.5
