section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-004_1_E1_RE_SEC-01_local,1,1.0,2.0,114.7,101.2,98.4
R-004_1_E1_RE_SEC-01_local,2,2.0,2.0,100.0,78.8,77.1
R-004_1_E1_RE_SEC-01_local,3,3.0,2.0,90.4,54.2,62.3
R-004_1_E1_RE_SEC-01_local,4,4.0,2.0,77.7,19.9,14.6
R-004_1_E1_RE_SEC-01_local,5,5.0,2.0,63.2,11.1,9.9
R-004_1_E1_RE_SEC-01_local,6,6.0,2.0,54.6,15.7,18.3
R-004_1_E1_RE_SEC-01_local,7,7.0,2.0,48.0,16.1,13.5
R-004_1_E1_RE_SEC-01_local,8,8.0,2.0,43.6,20.9,21.1
R-004_1_E1_RE_SEC-01_local,9,9.0,2.0,41.1,26.4,30.0
R-004_1_E1_RE_SEC-01_local,10,10.0,2.0,39.8,15.5,12.6
R-004_1_E1_RE_SEC-01_local,11,11.0,2.0,36.9,6.6,0.7
