section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-193_1_E2_RE_SEC-05_local,1,1.0,2.0,85.9,85.4,79.9
BU-193_1_E2_RE_SEC-05_local,2,2.0,2.0,84.2,75.5,77.9
BU-193_1_E2_RE_SEC-05_local,3,3.0,2.0,78.9,60.0,61.2
BU-193_1_E2_RE_SEC-05_local,4,4.0,2.0,71.9,39.4,36.3
BU-193_1_E2_RE_SEC-05_local,5,5.0,2.0,63.4,25.5,25.3
BU-193_1_E2_RE_SEC-05_local,6,6.0,2.0,56.7,26.3,26.2
BU-193_1_E2_RE_SEC-05_local,7,7.0,2.0,52.3,26.9,26.1
BU-193_1_E2_RE_SEC-05_local,8,8.0,2.0,48.7,23.6,24.5
BU-193_1_E2_RE_SEC-05_local,9,9.0,2.0,45.6,23.4,22.7
BU-193_1_E2_RE_SEC-05_local,10,10.0,2.0,43.3,27.2,28.3
