section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-093_1_E1_RE_SEC-02_local,1,1.0,2.0,81.9,68.8,63.5
BU-093_1_E1_RE_SEC-02_local,2,2.0,2.0,67.9,56.0,56.3
BU-093_1_E1_RE_SEC-02_local,3,3.0,2.0,64.1,47.0,45.4
BU-093_1_E1_RE_SEC-02_local,4,4.0,2.0,57.3,47.5,49.0
BU-093_1_E1_RE_SEC-02_local,5,5.0,2.0,57.1,56.9,56.4
BU-093_1_E1_RE_SEC-02_local,6,6.0,2.0,57.0,53.3,53.3
BU-093_1_E1_RE_SEC-02_local,7,7.0,2.0,56.0,41.8,42.9
BU-093_1_E1_RE_SEC-02_local,8,8.0,2.0,53.3,20.2,22.7
BU-093_1_E1_RE_SEC-02_local,9,9.0,2.0,48.2,9.1,10.6
BU-093_1_E1_RE_SEC-02_local,10,10.0,2.0,41.2,24.8,153.0
BU-093_1_E1_RE_SEC-02_local,11,11.0,2.0,35.2,24.2,23.7
