section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-093_1_E1_RE_SEC-06_local,1,1.0,2.0,104.4,87.2,80.2
BU-093_1_E1_RE_SEC-06_local,2,2.0,2.0,86.1,68.8,69.6
BU-093_1_E1_RE_SEC-06_local,3,3.0,2.0,80.2,69.5,68.3
BU-093_1_E1_RE_SEC-06_local,4,4.0,2.0,77.6,74.1,75.3
BU-093_1_E1_RE_SEC-06_local,5,5.0,2.0,77.7,64.4,65.2
BU-093_1_E1_RE_SEC-06_local,6,6.0,2.0,73.1,49.3,49.5
BU-093_1_E1_RE_SEC-06_local,7,7.0,2.0,69.5,36.4,41.2
BU-093_1_E1_RE_SEC-06_local,8,8.0,2.0,64.1,30.1,26.7
BU-093_1_E1_RE_SEC-06_local,9,9.0,2.0,60.9,38.2,38.0
BU-093_1_E1_RE_SEC-06_local,10,10.0,2.0,58.9,19.6,19.8
BU-093_1_E1_RE_SEC-06_local,11,11.0,2.0,53.5,1.0,0.8
