section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-171_1_E2_RE_SEC-09_local,1,1.0,2.0,155.5,151.2,150.6
BU-171_1_E2_RE_SEC-09_local,2,2.0,2.0,151.1,133.4,132.8
BU-171_1_E2_RE_SEC-09_local,3,3.0,2.0,140.5,112.0,112.9
BU-171_1_E2_RE_SEC-09_local,4,4.0,2.0,131.3,108.4,105.1
BU-171_1_E2_RE_SEC-09_local,5,5.0,2.0,127.3,119.2,117.5
BU-171_1_E2_RE_SEC-09_local,6,6.0,2.0,127.1,129.1,136.1
BU-171_1_E2_RE_SEC-09_local,7,7.0,2.0,127.9,84.4,87.0
BU-171_1_E2_RE_SEC-09_local,8,8.0,2.0,118.7,41.2,42.7
BU-171_1_E2_RE_SEC-09_local,9,9.0,2.0,109.8,39.0,40.3
BU-171_1_E2_RE_SEC-09_local,10,10.0,2.0,102.4,38.2,35.6
BU-171_1_E2_RE_SEC-09_local,11,11.0,2.0,95.7,31.4,31.1
BU-171_1_E2_RE_SEC-09_local,12,12.0,2.0,89.5,28.0,29.6
