section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-171_1_E2_RE_SEC-05_local,1,1.0,2.0,142.9,123.7,126.5
BU-171_1_E2_RE_SEC-05_local,2,2.0,2.0,123.1,86.7,83.0
BU-171_1_E2_RE_SEC-05_local,3,3.0,2.0,105.3,90.6,89.2
BU-171_1_E2_RE_SEC-05_local,4,4.0,2.0,106.3,92.7,95.7
BU-171_1_E2_RE_SEC-05_local,5,5.0,2.0,99.9,76.7,77.1
BU-171_1_E2_RE_SEC-05_local,6,6.0,2.0,95.3,74.8,74.7
BU-171_1_E2_RE_SEC-05_local,7,7.0,2.0,91.9,75.1,74.6
BU-171_1_E2_RE_SEC-05_local,8,8.0,2.0,89.6,72.0,72.4
BU-171_1_E2_RE_SEC-05_local,9,9.0,2.0,87.0,65.0,66.8
BU-171_1_E2_RE_SEC-05_local,10,10.0,2.0,84.3,62.7,61.9
BU-171_1_E2_RE_SEC-05_local,11,11.0,2.0,82.2,61.5,62.4
