section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-171_1_E2_RE_SEC-06_local,1,1.0,2.0,73.8,79.6,84.1
BU-171_1_E2_RE_SEC-06_local,2,2.0,2.0,78.5,74.5,67.0
BU-171_1_E2_RE_SEC-06_local,3,3.0,2.0,74.3,68.2,72.3
BU-171_1_E2_RE_SEC-06_local,4,4.0,2.0,73.4,70.6,68.7
BU-171_1_E2_RE_SEC-06_local,5,5.0,2.0,72.8,74.5,72.8
BU-171_1_E2_RE_SEC-06_local,6,6.0,2.0,73.8,80.6,83.0
BU-171_1_E2_RE_SEC-06_local,7,7.0,2.0,75.1,81.3,80.6
BU-171_1_E2_RE_SEC-06_local,8,8.0,2.0,75.6,75.6,75.6
BU-171_1_E2_RE_SEC-06_local,9,9.0,2.0,75.2,70.7,73.2
BU-171_1_E2_RE_SEC-06_local,10,10.0,2.0,74.6,67.5,66.6
BU-171_1_E2_RE_SEC-06_local,11,11.0,2.0,73.8,76.2,80.5
