section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-080_1_E2_RE_SEC-10_local,1,1.0,2.0,127.1,107.6,100.4
BU-080_1_E2_RE_SEC-10_local,2,2.0,2.0,107.3,80.3,81.2
BU-080_1_E2_RE_SEC-10_local,3,3.0,2.0,95.4,75.1,74.1
BU-080_1_E2_RE_SEC-10_local,4,4.0,2.0,90.8,79.5,82.4
BU-080_1_E2_RE_SEC-10_local,5,5.0,2.0,88.9,77.5,73.2
BU-080_1_E2_RE_SEC-10_local,6,6.0,2.0,86.3,76.1,77.5
BU-080_1_E2_RE_SEC-10_local,7,7.0,2.0,85.2,67.4,65.5
BU-080_1_E2_RE_SEC-10_local,8,8.0,2.0,81.8,50.6,49.3
BU-080_1_E2_RE_SEC-10_local,9,9.0,2.0,78.1,46.4,46.9
BU-080_1_E2_RE_SEC-10_local,10,10.0,2.0,75.0,53.2,49.6
BU-080_1_E2_RE_SEC-10_local,11,11.0,2.0,73.5,65.1,65.9
