section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-214_1_E1_RE_SEC-06_local,1,1.0,2.0,96.9,79.0,83.3
MU-214_1_E1_RE_SEC-06_local,2,2.0,2.0,78.4,57.3,52.9
MU-214_1_E1_RE_SEC-06_local,3,3.0,2.0,70.4,54.8,55.7
MU-214_1_E1_RE_SEC-06_local,4,4.0,2.0,65.7,83.8,89.5
MU-214_1_E1_RE_SEC-06_local,5,5.0,2.0,72.5,90.1,96.6
MU-214_1_E1_RE_SEC-06_local,6,6.0,2.0,70.9,63.9,60.3
MU-214_1_E1_RE_SEC-06_local,7,7.0,2.0,70.1,75.8,78.0
MU-214_1_E1_RE_SEC-06_local,8,8.0,2.0,72.4,73.9,77.0
MU-214_1_E1_RE_SEC-06_local,9,9.0,2.0,70.9,48.8,47.8
MU-214_1_E1_RE_SEC-06_local,10,10.0,2.0,67.3,31.5,29.8
MU-214_1_E1_RE_SEC-06_local,11,11.0,2.0,63.5,34.7,36.0
