section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-214_1_E1_RE_SEC-01_local,1,1.0,2.0,126.4,102.7,103.3
MU-214_1_E1_RE_SEC-01_local,2,2.0,2.0,101.7,86.9,83.8
MU-214_1_E1_RE_SEC-01_local,3,3.0,2.0,99.9,84.4,90.9
MU-214_1_E1_RE_SEC-01_local,4,4.0,2.0,92.9,46.9,47.7
MU-214_1_E1_RE_SEC-01_local,5,5.0,2.0,79.3,18.4,18.8
MU-214_1_E1_RE_SEC-01_local,6,6.0,2.0,68.0,16.9,16.1
MU-214_1_E1_RE_SEC-01_local,7,7.0,2.0,60.8,21.4,21.7
MU-214_1_E1_RE_SEC-01_local,8,8.0,2.0,55.7,26.4,26.8
MU-214_1_E1_RE_SEC-01_local,9,9.0,2.0,52.7,23.0,26.3
MU-214_1_E1_RE_SEC-01_local,10,10.0,2.0,48.9,20.2,20.5
MU-214_1_E1_RE_SEC-01_local,11,11.0,2.0,46.5,14.2,13.0
