section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-128_1_E1_RE_SEC-03_local,1,1.0,2.0,86.8,63.9,74.4
BU-128_1_E1_RE_SEC-03_local,2,2.0,2.0,63.5,21.5,23.0
BU-128_1_E1_RE_SEC-03_local,3,3.0,2.0,43.5,8.8,9.1
BU-128_1_E1_RE_SEC-03_local,4,4.0,2.0,34.5,14.0,13.6
BU-128_1_E1_RE_SEC-03_local,5,5.0,2.0,30.7,16.1,19.3
BU-128_1_E1_RE_SEC-03_local,6,6.0,2.0,27.7,6.9,5.0
BU-128_1_E1_RE_SEC-03_local,7,7.0,2.0,23.4,2.5,2.0
BU-128_1_E1_RE_SEC-03_local,8,8.0,2.0,19.9,5.6,4.9
BU-128_1_E1_RE_SEC-03_local,9,9.0,2.0,16.7,17.9,18.4
BU-128_1_E1_RE_SEC-03_local,10,10.0,2.0,12.2,30.0,30.6
BU-128_1_E1_RE_SEC-03_local,11,11.0,2.0,8.1,29.3,28.9
