section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-192_1_E1_RE_SEC-04_local,1,1.0,2.0,101.4,77.6,76.6
BU-192_1_E1_RE_SEC-04_local,2,2.0,2.0,76.9,46.8,42.0
BU-192_1_E1_RE_SEC-04_local,3,3.0,2.0,63.9,42.6,43.0
BU-192_1_E1_RE_SEC-04_local,4,4.0,2.0,58.6,44.0,44.4
BU-192_1_E1_RE_SEC-04_local,5,5.0,2.0,55.4,42.5,42.3
BU-192_1_E1_RE_SEC-04_local,6,6.0,2.0,53.0,38.6,38.8
BU-192_1_E1_RE_SEC-04_local,7,7.0,2.0,50.5,38.6,37.6
BU-192_1_E1_RE_SEC-04_local,8,8.0,2.0,49.3,44.5,45.4
BU-192_1_E1_RE_SEC-04_local,9,9.0,2.0,49.1,46.3,47.6
BU-192_1_E1_RE_SEC-04_local,10,10.0,2.0,48.7,44.8,43.3
BU-192_1_E1_RE_SEC-04_local,11,11.0,2.0,48.3,44.6,46.5
