section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-192_1_E1_RE_SEC-05_local,1,1.0,2.0,85.0,77.6,75.3
BU-192_1_E1_RE_SEC-05_local,2,2.0,2.0,76.5,67.7,68.1
BU-192_1_E1_RE_SEC-05_local,3,3.0,2.0,73.2,60.8,61.1
BU-192_1_E1_RE_SEC-05_local,4,4.0,2.0,68.6,57.8,53.1
BU-192_1_E1_RE_SEC-05_local,5,5.0,2.0,67.0,74.7,79.3
BU-192_1_E1_RE_SEC-05_local,6,6.0,2.0,70.5,75.6,76.2
BU-192_1_E1_RE_SEC-05_local,7,7.0,2.0,69.4,57.3,55.5
BU-192_1_E1_RE_SEC-05_local,8,8.0,2.0,67.2,52.4,51.0
BU-192_1_E1_RE_SEC-05_local,9,9.0,2.0,65.6,54.6,54.2
BU-192_1_E1_RE_SEC-05_local,10,10.0,2.0,64.6,58.3,60.5
BU-192_1_E1_RE_SEC-05_local,11,11.0,2.0,64.3,41.3,46.1
