section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-192_1_E1_RE_SEC-01_local,1,1.0,2.0,84.2,69.4,69.5
BU-192_1_E1_RE_SEC-01_local,2,2.0,2.0,68.5,49.1,51.6
BU-192_1_E1_RE_SEC-01_local,3,3.0,2.0,60.3,44.4,44.2
BU-192_1_E1_RE_SEC-01_local,4,4.0,2.0,56.2,40.1,40.4
BU-192_1_E1_RE_SEC-01_local,5,5.0,2.0,51.9,33.6,32.9
BU-192_1_E1_RE_SEC-01_local,6,6.0,2.0,48.4,33.6,33.8
BU-192_1_E1_RE_SEC-01_local,7,7.0,2.0,46.4,32.3,32.5
BU-192_1_E1_RE_SEC-01_local,8,8.0,2.0,44.2,31.8,30.8
BU-192_1_E1_RE_SEC-01_local,9,9.0,2.0,43.1,24.9,26.9
BU-192_1_E1_RE_SEC-01_local,10,10.0,2.0,40.3,11.2,11.2
BU-192_1_E1_RE_SEC-01_local,11,11.0,2.0,37.3,3.3,0.4
