section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-192_1_E1_RE_SEC-07_local,1,1.0,2.0,77.1,67.3,67.3
BU-192_1_E1_RE_SEC-07_local,2,2.0,2.0,66.7,57.6,58.2
BU-192_1_E1_RE_SEC-07_local,3,3.0,2.0,63.9,58.2,58.8
BU-192_1_E1_RE_SEC-07_local,4,4.0,2.0,62.4,59.4,58.4
BU-192_1_E1_RE_SEC-07_local,5,5.0,2.0,62.0,59.0,60.3
BU-192_1_E1_RE_SEC-07_local,6,6.0,2.0,61.3,69.5,67.1
BU-192_1_E1_RE_SEC-07_local,7,7.0,2.0,64.1,70.3,73.3
BU-192_1_E1_RE_SEC-07_local,8,8.0,2.0,63.5,57.9,57.5
BU-192_1_E1_RE_SEC-07_local,9,9.0,2.0,62.7,39.1,39.2
BU-192_1_E1_RE_SEC-07_local,10,10.0,2.0,58.9,15.8,16.2
