section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-054_1_E2_RE_SEC-09_local,1,1.0,2.0,124.5,130.8,128.1
MU-054_1_E2_RE_SEC-09_local,2,2.0,2.0,130.5,124.8,125.9
MU-054_1_E2_RE_SEC-09_local,3,3.0,2.0,124.8,60.0,60.0
MU-054_1_E2_RE_SEC-09_local,4,4.0,2.0,105.6,17.4,16.3
MU-054_1_E2_RE_SEC-09_local,5,5.0,2.0,83.4,12.7,164.5
MU-054_1_E2_RE_SEC-09_local,6,6.0,2.0,67.5,0.4,0.7
MU-054_1_E2_RE_SEC-09_local,7,7.0,2.0,52.9,12.9,13.6
MU-054_1_E2_RE_SEC-09_local,8,8.0,2.0,41.0,16.6,16.6
MU-054_1_E2_RE_SEC-09_local,9,9.0,2.0,32.1,22.1,21.2
MU-054_1_E2_RE_SEC-09_local,10,10.0,2.0,24.1,27.6,31.2
MU-054_1_E2_RE_SEC-09_local,11,11.0,2.0,17.5,22.3,20.6
