section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-054_1_E2_RE_SEC-02_local,1,1.0,2.0,132.0,118.8,117.2
MU-054_1_E2_RE_SEC-02_local,2,2.0,2.0,119.1,96.5,96.9
MU-054_1_E2_RE_SEC-02_local,3,3.0,2.0,107.3,86.8,86.2
MU-054_1_E2_RE_SEC-02_local,4,4.0,2.0,101.4,81.1,80.7
MU-054_1_E2_RE_SEC-02_local,5,5.0,2.0,95.9,72.8,73.9
MU-054_1_E2_RE_SEC-02_local,6,6.0,2.0,91.1,70.7,69.6
MU-054_1_E2_RE_SEC-02_local,7,7.0,2.0,88.3,70.4,71.9
MU-054_1_E2_RE_SEC-02_local,8,8.0,2.0,85.7,65.7,64.7
MU-054_1_E2_RE_SEC-02_local,9,9.0,2.0,83.1,63.6,61.2
MU-054_1_E2_RE_SEC-02_local,10,10.0,2.0,81.2,70.9,75.3
MU-054_1_E2_RE_SEC-02_local,11,11.0,2.0,80.8,68.9,65.4
