section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-054_1_E2_RE_SEC-07_local,1,1.0,2.0,160.9,155.0,157.2
MU-054_1_E2_RE_SEC-07_local,2,2.0,2.0,154.7,147.8,146.4
MU-054_1_E2_RE_SEC-07_local,3,3.0,2.0,152.1,148.2,148.7
MU-054_1_E2_RE_SEC-07_local,4,4.0,2.0,151.4,152.4,152.3
MU-054_1_E2_RE_SEC-07_local,5,5.0,2.0,152.2,147.7,153.7
MU-054_1_E2_RE_SEC-07_local,6,6.0,2.0,150.2,148.8,143.5
MU-054_1_E2_RE_SEC-07_local,7,7.0,2.0,151.3,152.6,155.7
MU-054_1_E2_RE_SEC-07_local,8,8.0,2.0,150.8,146.3,145.4
MU-054_1_E2_RE_SEC-07_local,9,9.0,2.0,150.2,142.3,144.1
MU-054_1_E2_RE_SEC-07_local,10,10.0,2.0,149.2,136.2,136.1
MU-054_1_E2_RE_SEC-07_local,11,11.0,2.0,147.7,130.3,131.2
