section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-054_1_E2_RE_SEC-10_local,1,1.0,2.0,81.7,57.8,53.7
MU-054_1_E2_RE_SEC-10_local,2,2.0,2.0,56.6,31.5,31.8
MU-054_1_E2_RE_SEC-10_local,3,3.0,2.0,47.4,31.3,31.6
MU-054_1_E2_RE_SEC-10_local,4,4.0,2.0,43.4,29.8,28.5
MU-054_1_E2_RE_SEC-10_local,5,5.0,2.0,40.2,28.3,27.7
MU-054_1_E2_RE_SEC-10_local,6,6.0,2.0,38.2,31.7,33.1
MU-054_1_E2_RE_SEC-10_local,7,7.0,2.0,37.7,34.0,33.2
MU-054_1_E2_RE_SEC-10_local,8,8.0,2.0,37.2,38.1,36.9
MU-054_1_E2_RE_SEC-10_local,9,9.0,2.0,37.8,52.4,57.7
MU-054_1_E2_RE_SEC-10_local,10,10.0,2.0,40.3,50.8,50.6
MU-054_1_E2_RE_SEC-10_local,11,11.0,2.0,40.1,34.7,31.6
