section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-057_1_E2_RE_SEC-08_local,1,1.0,2.0,102.1,95.7,98.2
BU-057_1_E2_RE_SEC-08_local,2,2.0,2.0,95.2,79.5,79.2
BU-057_1_E2_RE_SEC-08_local,3,3.0,2.0,86.7,66.3,64.5
BU-057_1_E2_RE_SEC-08_local,4,4.0,2.0,80.5,63.5,61.0
BU-057_1_E2_RE_SEC-08_local,5,5.0,2.0,77.3,61.8,63.4
BU-057_1_E2_RE_SEC-08_local,6,6.0,2.0,74.2,53.0,52.8
BU-057_1_E2_RE_SEC-08_local,7,7.0,2.0,70.3,47.2,47.3
BU-057_1_E2_RE_SEC-08_local,8,8.0,2.0,67.4,52.8,54.1
BU-057_1_E2_RE_SEC-08_local,9,9.0,2.0,66.3,56.6,53.6
BU-057_1_E2_RE_SEC-08_local,10,10.0,2.0,65.2,26.9,30.4
BU-057_1_E2_RE_SEC-08_local,11,11.0,2.0,59.9,10.8,13.9
