section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-002_1_E2_RE_SEC-03_local,1,1.0,2.0,107.7,96.4,94.3
R-002_1_E2_RE_SEC-03_local,2,2.0,2.0,95.6,85.6,83.9
R-002_1_E2_RE_SEC-03_local,3,3.0,2.0,92.6,95.1,102.3
R-002_1_E2_RE_SEC-03_local,4,4.0,2.0,95.5,80.3,77.4
R-002_1_E2_RE_SEC-03_local,5,5.0,2.0,87.8,52.6,54.0
R-002_1_E2_RE_SEC-03_local,6,6.0,2.0,81.1,49.3,52.2
R-002_1_E2_RE_SEC-03_local,7,7.0,2.0,76.6,49.6,47.3
R-002_1_E2_RE_SEC-03_local,8,8.0,2.0,73.1,49.4,48.4
R-002_1_E2_RE_SEC-03_local,9,9.0,2.0,70.4,42.3,41.7
R-002_1_E2_RE_SEC-03_local,10,10.0,2.0,66.7,20.3,27.2
R-002_1_E2_RE_SEC-03_local,11,11.0,2.0,61.5,15.0,19.2
