section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-214_1_E2_RE_SEC-06_local,1,1.0,2.0,88.8,93.4,91.4
MU-214_1_E2_RE_SEC-06_local,2,2.0,2.0,93.1,84.4,90.6
MU-214_1_E2_RE_SEC-06_local,3,3.0,2.0,86.3,68.7,66.3
MU-214_1_E2_RE_SEC-06_local,4,4.0,2.0,80.8,74.8,70.5
MU-214_1_E2_RE_SEC-06_local,5,5.0,2.0,81.6,106.7,120.0
MU-214_1_E2_RE_SEC-06_local,6,6.0,2.0,88.6,96.6,109.4
MU-214_1_E2_RE_SEC-06_local,7,7.0,2.0,85.9,37.9,33.9
MU-214_1_E2_RE_SEC-06_local,8,8.0,2.0,77.0,12.3,11.4
MU-214_1_E2_RE_SEC-06_local,9,9.0,2.0,69.6,12.7,11.5
MU-214_1_E2_RE_SEC-06_local,10,10.0,2.0,63.6,14.5,14.6
MU-214_1_E2_RE_SEC-06_local,11,11.0,2.0,58.8,13.9,14.2
