section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-192_1_E2_RE_SEC-08_local,1,1.0,2.0,56.5,47.9,59.4
BU-192_1_E2_RE_SEC-08_local,2,2.0,2.0,47.6,39.2,38.9
BU-192_1_E2_RE_SEC-08_local,3,3.0,2.0,44.6,39.7,39.7
BU-192_1_E2_RE_SEC-08_local,4,4.0,2.0,43.6,39.4,39.8
BU-192_1_E2_RE_SEC-08_local,5,5.0,2.0,42.5,37.8,37.5
BU-192_1_E2_RE_SEC-08_local,6,6.0,2.0,41.7,44.8,44.1
BU-192_1_E2_RE_SEC-08_local,7,7.0,2.0,43.2,42.5,44.8
BU-192_1_E2_RE_SEC-08_local,8,8.0,2.0,41.9,34.1,34.0
BU-192_1_E2_RE_SEC-08_local,9,9.0,2.0,41.1,31.4,33.4
BU-192_1_E2_RE_SEC-08_local,10,10.0,2.0,39.7,22.7,21.6
BU-192_1_E2_RE_SEC-08_local,11,11.0,2.0,37.8,19.2,18.6
