section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-192_1_E2_RE_SEC-02_local,1,1.0,2.0,85.1,72.2,73.4
BU-192_1_E2_RE_SEC-02_local,2,2.0,2.0,71.7,52.7,54.1
BU-192_1_E2_RE_SEC-02_local,3,3.0,2.0,62.9,41.7,39.0
BU-192_1_E2_RE_SEC-02_local,4,4.0,2.0,56.4,34.0,36.7
BU-192_1_E2_RE_SEC-02_local,5,5.0,2.0,51.1,30.7,31.1
BU-192_1_E2_RE_SEC-02_local,6,6.0,2.0,47.7,30.3,29.3
BU-192_1_E2_RE_SEC-02_local,7,7.0,2.0,45.0,29.6,30.5
BU-192_1_E2_RE_SEC-02_local,8,8.0,2.0,43.0,29.4,29.9
BU-192_1_E2_RE_SEC-02_local,9,9.0,2.0,41.4,29.1,27.2
BU-192_1_E2_RE_SEC-02_local,10,10.0,2.0,40.2,42.4,45.8
BU-192_1_E2_RE_SEC-02_local,11,11.0,2.0,41.6,43.3,43.3
