section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-192_1_E2_RE_SEC-05_local,1,1.0,2.0,65.8,53.6,63.9
BU-192_1_E2_RE_SEC-05_local,2,2.0,2.0,52.2,38.0,37.6
BU-192_1_E2_RE_SEC-05_local,3,3.0,2.0,46.9,35.8,36.2
BU-192_1_E2_RE_SEC-05_local,4,4.0,2.0,43.8,35.4,34.8
BU-192_1_E2_RE_SEC-05_local,5,5.0,2.0,42.2,34.6,34.7
BU-192_1_E2_RE_SEC-05_local,6,6.0,2.0,40.7,29.6,29.4
BU-192_1_E2_RE_SEC-05_local,7,7.0,2.0,38.6,25.7,24.6
BU-192_1_E2_RE_SEC-05_local,8,8.0,2.0,36.9,25.2,25.4
BU-192_1_E2_RE_SEC-05_local,9,9.0,2.0,35.6,26.0,25.8
BU-192_1_E2_RE_SEC-05_local,10,10.0,2.0,34.7,26.6,26.5
