section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-192_1_E2_RE_SEC-09_local,1,1.0,2.0,57.4,51.3,65.2
BU-192_1_E2_RE_SEC-09_local,2,2.0,2.0,51.1,45.5,46.6
BU-192_1_E2_RE_SEC-09_local,3,3.0,2.0,49.3,45.0,44.5
BU-192_1_E2_RE_SEC-09_local,4,4.0,2.0,48.0,45.6,45.6
BU-192_1_E2_RE_SEC-09_local,5,5.0,2.0,47.8,48.9,48.5
BU-192_1_E2_RE_SEC-09_local,6,6.0,2.0,48.3,54.9,54.1
BU-192_1_E2_RE_SEC-09_local,7,7.0,2.0,49.8,57.7,59.1
BU-192_1_E2_RE_SEC-09_local,8,8.0,2.0,50.7,51.5,50.9
BU-192_1_E2_RE_SEC-09_local,9,9.0,2.0,50.2,40.6,42.4
BU-192_1_E2_RE_SEC-09_local,10,10.0,2.0,48.6,33.0,32.3
