section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-192_1_E2_RE_SEC-01_local,1,1.0,2.0,100.5,79.7,70.0
BU-192_1_E2_RE_SEC-01_local,2,2.0,2.0,78.6,50.9,53.2
BU-192_1_E2_RE_SEC-01_local,3,3.0,2.0,66.3,44.2,42.4
BU-192_1_E2_RE_SEC-01_local,4,4.0,2.0,60.7,42.4,43.9
BU-192_1_E2_RE_SEC-01_local,5,5.0,2.0,56.3,39.3,37.8
BU-192_1_E2_RE_SEC-01_local,6,6.0,2.0,53.3,37.2,38.0
BU-192_1_E2_RE_SEC-01_local,7,7.0,2.0,50.6,36.1,36.4
BU-192_1_E2_RE_SEC-01_local,8,8.0,2.0,48.8,37.9,36.0
BU-192_1_E2_RE_SEC-01_local,9,9.0,2.0,47.7,29.8,33.0
BU-192_1_E2_RE_SEC-01_local,10,10.0,2.0,44.9,6.7,10.2
BU-192_1_E2_RE_SEC-01_local,11,11.0,2.0,40.6,18.4,23.0
