section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-067_1_E2_RE_SEC-07_local,1,1.0,2.0,77.7,69.8,74.0
MU-067_1_E2_RE_SEC-07_local,2,2.0,2.0,69.0,62.3,62.3
MU-067_1_E2_RE_SEC-07_local,3,3.0,2.0,67.4,53.7,56.5
MU-067_1_E2_RE_SEC-07_local,4,4.0,2.0,61.3,36.8,28.8
MU-067_1_E2_RE_SEC-07_local,5,5.0,2.0,54.9,29.3,28.9
MU-067_1_E2_RE_SEC-07_local,6,6.0,2.0,50.4,29.1,29.8
MU-067_1_E2_RE_SEC-07_local,7,7.0,2.0,47.4,29.4,29.4
MU-067_1_E2_RE_SEC-07_local,8,8.0,2.0,45.0,28.4,28.1
MU-067_1_E2_RE_SEC-07_local,9,9.0,2.0,43.0,28.3,28.5
MU-067_1_E2_RE_SEC-07_local,10,10.0,2.0,41.5,29.3,29.9
