section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-067_1_E2_RE_SEC-04_local,1,1.0,2.0,66.9,61.0,59.8
MU-067_1_E2_RE_SEC-04_local,2,2.0,2.0,59.1,62.4,65.2
MU-067_1_E2_RE_SEC-04_local,3,3.0,2.0,63.8,69.9,69.0
MU-067_1_E2_RE_SEC-04_local,4,4.0,2.0,64.5,58.3,62.6
MU-067_1_E2_RE_SEC-04_local,5,5.0,2.0,61.6,47.5,50.2
MU-067_1_E2_RE_SEC-04_local,6,6.0,2.0,58.8,36.1,31.7
MU-067_1_E2_RE_SEC-04_local,7,7.0,2.0,54.3,28.0,29.0
MU-067_1_E2_RE_SEC-04_local,8,8.0,2.0,51.1,24.7,24.7
MU-067_1_E2_RE_SEC-04_local,9,9.0,2.0,47.6,19.1,18.7
MU-067_1_E2_RE_SEC-04_local,10,10.0,2.0,44.3,17.2,17.2
