section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-067_1_E2_RE_SEC-06_local,1,1.0,2.0,79.8,64.3,65.2
MU-067_1_E2_RE_SEC-06_local,2,2.0,2.0,63.3,44.0,41.6
MU-067_1_E2_RE_SEC-06_local,3,3.0,2.0,55.6,46.8,46.9
MU-067_1_E2_RE_SEC-06_local,4,4.0,2.0,54.9,47.5,52.8
MU-067_1_E2_RE_SEC-06_local,5,5.0,2.0,52.3,31.3,27.0
MU-067_1_E2_RE_SEC-06_local,6,6.0,2.0,47.1,23.7,23.4
MU-067_1_E2_RE_SEC-06_local,7,7.0,2.0,44.1,29.1,29.6
MU-067_1_E2_RE_SEC-06_local,8,8.0,2.0,42.5,32.7,32.6
MU-067_1_E2_RE_SEC-06_local,9,9.0,2.0,41.5,34.4,35.0
MU-067_1_E2_RE_SEC-06_local,10,10.0,2.0,40.9,34.4,33.5
MU-067_1_E2_RE_SEC-06_local,11,11.0,2.0,40.2,15.0,20.5
