section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-047_1_E2_RE_SEC-07_local,1,1.0,2.0,127.1,124.4,114.1
MU-047_1_E2_RE_SEC-07_local,2,2.0,2.0,123.4,120.4,124.6
MU-047_1_E2_RE_SEC-07_local,3,3.0,2.0,122.7,112.9,116.0
MU-047_1_E2_RE_SEC-07_local,4,4.0,2.0,118.1,88.0,88.7
MU-047_1_E2_RE_SEC-07_local,5,5.0,2.0,108.9,70.8,69.8
MU-047_1_E2_RE_SEC-07_local,6,6.0,2.0,101.9,69.9,70.9
MU-047_1_E2_RE_SEC-07_local,7,7.0,2.0,97.1,68.3,68.3
MU-047_1_E2_RE_SEC-07_local,8,8.0,2.0,93.0,67.9,66.7
MU-047_1_E2_RE_SEC-07_local,9,9.0,2.0,90.1,63.0,65.4
MU-047_1_E2_RE_SEC-07_local,10,10.0,2.0,86.8,37.1,39.1
MU-047_1_E2_RE_SEC-07_local,11,11.0,2.0,81.2,3.7,2.4
