section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-244_1_E2_RE_SEC-07_local,1,1.0,2.0,125.0,113.7,105.4
MU-244_1_E2_RE_SEC-07_local,2,2.0,2.0,112.5,94.5,98.0
MU-244_1_E2_RE_SEC-07_local,3,3.0,2.0,103.8,78.5,75.3
MU-244_1_E2_RE_SEC-07_local,4,4.0,2.0,94.8,72.2,71.8
MU-244_1_E2_RE_SEC-07_local,5,5.0,2.0,90.8,68.5,68.2
MU-244_1_E2_RE_SEC-07_local,6,6.0,2.0,85.8,66.5,65.8
MU-244_1_E2_RE_SEC-07_local,7,7.0,2.0,83.7,81.0,77.1
MU-244_1_E2_RE_SEC-07_local,8,8.0,2.0,84.6,94.8,99.1
MU-244_1_E2_RE_SEC-07_local,9,9.0,2.0,86.2,89.2,89.3
MU-244_1_E2_RE_SEC-07_local,10,10.0,2.0,85.5,51.1,52.9
MU-244_1_E2_RE_SEC-07_local,11,11.0,2.0,80.1,23.1,15.3
