section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-244_1_E2_RE_SEC-06_local,1,1.0,2.0,131.1,100.1,94.1
MU-244_1_E2_RE_SEC-06_local,2,2.0,2.0,99.2,73.8,72.6
MU-244_1_E2_RE_SEC-06_local,3,3.0,2.0,91.9,86.4,90.7
MU-244_1_E2_RE_SEC-06_local,4,4.0,2.0,92.6,82.8,82.3
MU-244_1_E2_RE_SEC-06_local,5,5.0,2.0,88.1,70.0,69.4
MU-244_1_E2_RE_SEC-06_local,6,6.0,2.0,84.8,69.9,69.8
MU-244_1_E2_RE_SEC-06_local,7,7.0,2.0,82.8,72.6,73.7
MU-244_1_E2_RE_SEC-06_local,8,8.0,2.0,81.7,77.4,80.0
MU-244_1_E2_RE_SEC-06_local,9,9.0,2.0,81.6,75.8,74.2
MU-244_1_E2_RE_SEC-06_local,10,10.0,2.0,80.5,64.9,66.3
MU-244_1_E2_RE_SEC-06_local,11,11.0,2.0,78.5,61.0,66.0
