section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-075_1_E1_RE_SEC-07_local,1,1.0,2.0,90.3,81.9,80.1
BU-075_1_E1_RE_SEC-07_local,2,2.0,2.0,81.1,69.2,67.5
BU-075_1_E1_RE_SEC-07_local,3,3.0,2.0,75.9,61.7,64.2
BU-075_1_E1_RE_SEC-07_local,4,4.0,2.0,71.3,54.7,52.2
BU-075_1_E1_RE_SEC-07_local,5,5.0,2.0,67.3,50.2,50.8
BU-075_1_E1_RE_SEC-07_local,6,6.0,2.0,64.2,50.3,50.3
BU-075_1_E1_RE_SEC-07_local,7,7.0,2.0,62.4,50.8,49.3
BU-075_1_E1_RE_SEC-07_local,8,8.0,2.0,60.8,48.7,48.7
BU-075_1_E1_RE_SEC-07_local,9,9.0,2.0,59.3,43.9,43.6
BU-075_1_E1_RE_SEC-07_local,10,10.0,2.0,57.4,42.1,42.2
BU-075_1_E1_RE_SEC-07_local,11,11.0,2.0,56.2,41.2,40.7
