section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-293_1_E1_RE_SEC-02_local,1,1.0,2.0,108.1,86.0,85.1
MU-293_1_E1_RE_SEC-02_local,2,2.0,2.0,85.6,62.3,59.7
MU-293_1_E1_RE_SEC-02_local,3,3.0,2.0,76.2,55.6,55.4
MU-293_1_E1_RE_SEC-02_local,4,4.0,2.0,69.8,54.4,54.9
MU-293_1_E1_RE_SEC-02_local,5,5.0,2.0,67.0,57.6,57.6
MU-293_1_E1_RE_SEC-02_local,6,6.0,2.0,65.5,51.3,55.3
MU-293_1_E1_RE_SEC-02_local,7,7.0,2.0,62.4,37.8,35.0
MU-293_1_E1_RE_SEC-02_local,8,8.0,2.0,58.5,33.5,32.0
MU-293_1_E1_RE_SEC-02_local,9,9.0,2.0,55.8,39.0,38.8
MU-293_1_E1_RE_SEC-02_local,10,10.0,2.0,54.2,44.9,47.0
MU-293_1_E1_RE_SEC-02_local,11,11.0,2.0,53.5,23.4,27.1
