section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-083_1_E2_RE_SEC-02_local,1,1.0,2.0,113.0,100.7,93.2
BU-083_1_E2_RE_SEC-02_local,2,2.0,2.0,100.0,85.1,84.4
BU-083_1_E2_RE_SEC-02_local,3,3.0,2.0,94.1,83.7,84.2
BU-083_1_E2_RE_SEC-02_local,4,4.0,2.0,91.7,86.8,85.5
BU-083_1_E2_RE_SEC-02_local,5,5.0,2.0,91.1,77.4,84.5
BU-083_1_E2_RE_SEC-02_local,6,6.0,2.0,87.0,49.8,45.0
BU-083_1_E2_RE_SEC-02_local,7,7.0,2.0,79.7,37.7,36.8
BU-083_1_E2_RE_SEC-02_local,8,8.0,2.0,74.9,39.5,40.0
BU-083_1_E2_RE_SEC-02_local,9,9.0,2.0,70.8,22.6,24.5
BU-083_1_E2_RE_SEC-02_local,10,10.0,2.0,64.5,13.5,10.0
BU-083_1_E2_RE_SEC-02_local,11,11.0,2.0,60.5,28.1,24.7
