section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-062_1_E2_RE_SEC-03_local,1,1.0,2.0,123.5,86.4,82.8
MU-062_1_E2_RE_SEC-03_local,2,2.0,2.0,85.4,59.4,60.8
MU-062_1_E2_RE_SEC-03_local,3,3.0,2.0,76.9,68.7,69.4
MU-062_1_E2_RE_SEC-03_local,4,4.0,2.0,76.0,76.7,75.5
MU-062_1_E2_RE_SEC-03_local,5,5.0,2.0,76.7,77.9,78.8
MU-062_1_E2_RE_SEC-03_local,6,6.0,2.0,76.7,77.8,77.4
MU-062_1_E2_RE_SEC-03_local,7,7.0,2.0,77.1,84.9,83.8
MU-062_1_E2_RE_SEC-03_local,8,8.0,2.0,78.9,75.2,78.1
MU-062_1_E2_RE_SEC-03_local,9,9.0,2.0,76.7,58.2,58.3
MU-062_1_E2_RE_SEC-03_local,10,10.0,2.0,74.6,58.7,58.2
MU-062_1_E2_RE_SEC-03_local,11,11.0,2.0,73.3,61.9,62.2
