section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-169_1_E1_RE_SEC-08_local,1,1.0,2.0,104.4,83.3,83.0
BU-169_1_E1_RE_SEC-08_local,2,2.0,2.0,82.3,73.6,76.0
BU-169_1_E1_RE_SEC-08_local,3,3.0,2.0,82.9,65.2,118.2
BU-169_1_E1_RE_SEC-08_local,4,4.0,2.0,73.9,24.9,24.8
BU-169_1_E1_RE_SEC-08_local,5,5.0,2.0,60.7,1.9,5.1
BU-169_1_E1_RE_SEC-08_local,6,6.0,2.0,47.8,12.7,13.7
BU-169_1_E1_RE_SEC-08_local,7,7.0,2.0,37.0,16.1,16.4
BU-169_1_E1_RE_SEC-08_local,8,8.0,2.0,29.3,15.9,15.0
BU-169_1_E1_RE_SEC-08_local,9,9.0,2.0,23.2,19.0,19.8
BU-169_1_E1_RE_SEC-08_local,10,10.0,2.0,18.0,20.0,20.1
BU-169_1_E1_RE_SEC-08_local,11,11.0,2.0,14.0,19.9,19.9
