section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-244_1_E1_RE_SEC-01_local,1,1.0,2.0,111.6,103.8,99.2
MU-244_1_E1_RE_SEC-01_local,2,2.0,2.0,102.6,94.1,95.9
MU-244_1_E1_RE_SEC-01_local,3,3.0,2.0,99.9,90.0,88.5
MU-244_1_E1_RE_SEC-01_local,4,4.0,2.0,96.3,84.4,83.1
MU-244_1_E1_RE_SEC-01_local,5,5.0,2.0,93.7,79.0,80.7
MU-244_1_E1_RE_SEC-01_local,6,6.0,2.0,90.5,69.0,70.1
MU-244_1_E1_RE_SEC-01_local,7,7.0,2.0,86.6,47.3,46.9
MU-244_1_E1_RE_SEC-01_local,8,8.0,2.0,79.8,39.7,38.8
MU-244_1_E1_RE_SEC-01_local,9,9.0,2.0,76.1,32.4,33.4
MU-244_1_E1_RE_SEC-01_local,10,10.0,2.0,70.2,15.3,14.7
MU-244_1_E1_RE_SEC-01_local,11,11.0,2.0,65.2,16.1,15.1
