section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-002_1_E2_RE_SEC-10_local,1,1.0,2.0,92.6,80.4,75.0
BU-002_1_E2_RE_SEC-10_local,2,2.0,2.0,79.2,69.4,70.6
BU-002_1_E2_RE_SEC-10_local,3,3.0,2.0,77.0,72.7,69.5
BU-002_1_E2_RE_SEC-10_local,4,4.0,2.0,76.0,65.6,69.2
BU-002_1_E2_RE_SEC-10_local,5,5.0,2.0,72.4,47.4,47.4
BU-002_1_E2_RE_SEC-10_local,6,6.0,2.0,66.4,15.5,15.8
BU-002_1_E2_RE_SEC-10_local,7,7.0,2.0,56.4,1.1,173.4
BU-002_1_E2_RE_SEC-10_local,8,8.0,2.0,50.4,19.7,24.8
BU-002_1_E2_RE_SEC-10_local,9,9.0,2.0,48.1,23.7,28.1
BU-002_1_E2_RE_SEC-10_local,10,10.0,2.0,44.9,39.1,47.7
BU-002_1_E2_RE_SEC-10_local,11,11.0,2.0,45.4,43.1,39.5
BU-002_1_E2_RE_SEC-10_local,12,12.0,2.0,43.4,15.8,16.5
