section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-002_1_E2_RE_SEC-02_local,1,1.0,2.0,113.1,108.6,106.2
BU-002_1_E2_RE_SEC-02_local,2,2.0,2.0,108.0,99.3,99.9
BU-002_1_E2_RE_SEC-02_local,3,3.0,2.0,103.8,93.6,93.6
BU-002_1_E2_RE_SEC-02_local,4,4.0,2.0,100.6,91.3,91.7
BU-002_1_E2_RE_SEC-02_local,5,5.0,2.0,98.7,91.0,91.7
BU-002_1_E2_RE_SEC-02_local,6,6.0,2.0,97.4,85.3,89.0
BU-002_1_E2_RE_SEC-02_local,7,7.0,2.0,94.9,61.2,55.7
BU-002_1_E2_RE_SEC-02_local,8,8.0,2.0,88.8,48.8,47.7
BU-002_1_E2_RE_SEC-02_local,9,9.0,2.0,84.9,55.9,58.1
BU-002_1_E2_RE_SEC-02_local,10,10.0,2.0,82.1,58.4,57.6
BU-002_1_E2_RE_SEC-02_local,11,11.0,2.0,79.9,62.9,63.0
