section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-087_1_E2_RE_SEC-01_local,1,1.0,2.0,99.4,98.4,100.7
BU-087_1_E2_RE_SEC-01_local,2,2.0,2.0,97.4,91.6,92.3
BU-087_1_E2_RE_SEC-01_local,3,3.0,2.0,94.2,88.3,89.9
BU-087_1_E2_RE_SEC-01_local,4,4.0,2.0,92.8,76.8,74.8
BU-087_1_E2_RE_SEC-01_local,5,5.0,2.0,87.1,60.1,59.3
BU-087_1_E2_RE_SEC-01_local,6,6.0,2.0,81.8,41.0,44.9
BU-087_1_E2_RE_SEC-01_local,7,7.0,2.0,74.2,24.6,21.3
BU-087_1_E2_RE_SEC-01_local,8,8.0,2.0,67.5,27.4,30.2
BU-087_1_E2_RE_SEC-01_local,9,9.0,2.0,63.3,33.5,33.4
BU-087_1_E2_RE_SEC-01_local,10,10.0,2.0,60.4,36.6,36.8
BU-087_1_E2_RE_SEC-01_local,11,11.0,2.0,58.2,35.4,36.8
