section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-133_1_E1_RE_SEC-08_local,1,1.0,2.0,75.0,66.6,67.2
BU-133_1_E1_RE_SEC-08_local,2,2.0,2.0,65.2,55.5,56.3
BU-133_1_E1_RE_SEC-08_local,3,3.0,2.0,61.5,46.6,50.0
BU-133_1_E1_RE_SEC-08_local,4,4.0,2.0,55.7,35.7,33.7
BU-133_1_E1_RE_SEC-08_local,5,5.0,2.0,51.1,34.3,34.7
BU-133_1_E1_RE_SEC-08_local,6,6.0,2.0,48.5,37.9,37.5
BU-133_1_E1_RE_SEC-08_local,7,7.0,2.0,47.2,42.8,42.9
BU-133_1_E1_RE_SEC-08_local,8,8.0,2.0,47.0,46.9,45.7
BU-133_1_E1_RE_SEC-08_local,9,9.0,2.0,47.1,32.7,31.5
BU-133_1_E1_RE_SEC-08_local,10,10.0,2.0,44.1,21.4,20.4
BU-133_1_E1_RE_SEC-08_local,11,11.0,2.0,42.6,12.6,21.4
BU-133_1_E1_RE_SEC-08_local,12,12.0,2.0,39.0,35.3,36.2
