section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-052_1_E2_RE_SEC-08_local,1,1.0,2.0,156.3,135.1,137.6
MU-052_1_E2_RE_SEC-08_local,2,2.0,2.0,133.3,108.7,107.0
MU-052_1_E2_RE_SEC-08_local,3,3.0,2.0,123.9,94.2,100.2
MU-052_1_E2_RE_SEC-08_local,4,4.0,2.0,113.5,60.8,56.5
MU-052_1_E2_RE_SEC-08_local,5,5.0,2.0,99.0,59.4,58.8
MU-052_1_E2_RE_SEC-08_local,6,6.0,2.0,95.2,64.5,68.5
MU-052_1_E2_RE_SEC-08_local,7,7.0,2.0,88.5,53.5,52.9
MU-052_1_E2_RE_SEC-08_local,8,8.0,2.0,84.3,48.5,49.8
MU-052_1_E2_RE_SEC-08_local,9,9.0,2.0,79.2,41.7,39.7
MU-052_1_E2_RE_SEC-08_local,10,10.0,2.0,75.4,22.6,33.0
MU-052_1_E2_RE_SEC-08_local,11,11.0,2.0,69.0,4.2,13.4
