section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-052_1_E2_RE_SEC-07_local,1,1.0,2.0,133.5,127.3,127.5
MU-052_1_E2_RE_SEC-07_local,2,2.0,2.0,126.4,114.8,113.4
MU-052_1_E2_RE_SEC-07_local,3,3.0,2.0,120.9,118.2,114.3
MU-052_1_E2_RE_SEC-07_local,4,4.0,2.0,122.1,113.8,118.2
MU-052_1_E2_RE_SEC-07_local,5,5.0,2.0,117.7,72.9,61.3
MU-052_1_E2_RE_SEC-07_local,6,6.0,2.0,106.8,53.6,54.3
MU-052_1_E2_RE_SEC-07_local,7,7.0,2.0,99.2,52.7,54.8
MU-052_1_E2_RE_SEC-07_local,8,8.0,2.0,92.9,29.4,28.8
MU-052_1_E2_RE_SEC-07_local,9,9.0,2.0,83.6,6.2,5.8
MU-052_1_E2_RE_SEC-07_local,10,10.0,2.0,75.4,0.6,1.4
MU-052_1_E2_RE_SEC-07_local,11,11.0,2.0,68.2,9.3,8.4
MU-052_1_E2_RE_SEC-07_local,12,12.0,2.0,60.9,11.0,11.5
