section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-052_1_E2_RE_SEC-01_local,1,1.0,2.0,109.5,85.9,84.1
MU-052_1_E2_RE_SEC-01_local,2,2.0,2.0,85.0,85.1,89.4
MU-052_1_E2_RE_SEC-01_local,3,3.0,2.0,90.2,78.8,68.9
MU-052_1_E2_RE_SEC-01_local,4,4.0,2.0,80.7,59.9,68.1
MU-052_1_E2_RE_SEC-01_local,5,5.0,2.0,75.8,39.0,34.7
MU-052_1_E2_RE_SEC-01_local,6,6.0,2.0,66.7,32.2,31.1
MU-052_1_E2_RE_SEC-01_local,7,7.0,2.0,62.7,26.7,28.3
MU-052_1_E2_RE_SEC-01_local,8,8.0,2.0,56.1,13.6,10.8
MU-052_1_E2_RE_SEC-01_local,9,9.0,2.0,51.1,15.8,14.6
MU-052_1_E2_RE_SEC-01_local,10,10.0,2.0,47.3,15.6,19.5
MU-052_1_E2_RE_SEC-01_local,11,11.0,2.0,44.2,4.7,179.0
