section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-052_1_E2_RE_SEC-02_local,1,1.0,2.0,121.3,123.1,119.3
MU-052_1_E2_RE_SEC-02_local,2,2.0,2.0,122.1,115.0,119.5
MU-052_1_E2_RE_SEC-02_local,3,3.0,2.0,117.1,84.2,72.9
MU-052_1_E2_RE_SEC-02_local,4,4.0,2.0,104.4,62.3,61.6
MU-052_1_E2_RE_SEC-02_local,5,5.0,2.0,95.4,42.9,43.9
MU-052_1_E2_RE_SEC-02_local,6,6.0,2.0,83.0,21.7,20.0
MU-052_1_E2_RE_SEC-02_local,7,7.0,2.0,73.3,17.4,17.6
MU-052_1_E2_RE_SEC-02_local,8,8.0,2.0,65.7,17.9,18.6
MU-052_1_E2_RE_SEC-02_local,9,9.0,2.0,60.1,20.3,19.8
MU-052_1_E2_RE_SEC-02_local,10,10.0,2.0,55.9,18.3,18.5
MU-052_1_E2_RE_SEC-02_local,11,11.0,2.0,51.9,14.1,14.7
