section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-052_1_E2_RE_SEC-09_local,1,1.0,2.0,99.9,102.9,94.6
MU-052_1_E2_RE_SEC-09_local,2,2.0,2.0,101.7,105.7,112.9
MU-052_1_E2_RE_SEC-09_local,3,3.0,2.0,103.9,84.1,83.4
MU-052_1_E2_RE_SEC-09_local,4,4.0,2.0,93.4,63.6,60.7
MU-052_1_E2_RE_SEC-09_local,5,5.0,2.0,87.3,69.5,73.3
MU-052_1_E2_RE_SEC-09_local,6,6.0,2.0,85.2,70.0,69.3
MU-052_1_E2_RE_SEC-09_local,7,7.0,2.0,82.2,55.3,52.1
MU-052_1_E2_RE_SEC-09_local,8,8.0,2.0,77.5,44.0,44.2
MU-052_1_E2_RE_SEC-09_local,9,9.0,2.0,73.6,44.0,44.3
MU-052_1_E2_RE_SEC-09_local,10,10.0,2.0,70.6,17.2,24.1
MU-052_1_E2_RE_SEC-09_local,11,11.0,2.0,63.9,4.6,8.5
