section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-092_1_E2_RE_SEC-03_local,1,1.0,2.0,105.3,99.2,96.9
MU-092_1_E2_RE_SEC-03_local,2,2.0,2.0,98.1,93.2,94.5
MU-092_1_E2_RE_SEC-03_local,3,3.0,2.0,97.0,115.7,119.7
MU-092_1_E2_RE_SEC-03_local,4,4.0,2.0,106.7,127.4,127.7
MU-092_1_E2_RE_SEC-03_local,5,5.0,2.0,108.6,103.4,104.7
MU-092_1_E2_RE_SEC-03_local,6,6.0,2.0,105.6,90.5,92.5
MU-092_1_E2_RE_SEC-03_local,7,7.0,2.0,103.2,85.1,80.3
MU-092_1_E2_RE_SEC-03_local,8,8.0,2.0,100.4,80.3,84.1
MU-092_1_E2_RE_SEC-03_local,9,9.0,2.0,98.0,65.0,66.9
MU-092_1_E2_RE_SEC-03_local,10,10.0,2.0,93.7,65.9,61.2
MU-092_1_E2_RE_SEC-03_local,11,11.0,2.0,92.5,76.7,79.6
