section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-073_1_E2_RE_SEC-10_local,1,1.0,2.0,100.5,97.8,95.2
BU-073_1_E2_RE_SEC-10_local,2,2.0,2.0,97.5,95.2,96.0
BU-073_1_E2_RE_SEC-10_local,3,3.0,2.0,96.9,97.2,96.8
BU-073_1_E2_RE_SEC-10_local,4,4.0,2.0,97.4,96.4,98.1
BU-073_1_E2_RE_SEC-10_local,5,5.0,2.0,96.7,96.9,89.6
BU-073_1_E2_RE_SEC-10_local,6,6.0,2.0,97.2,105.6,112.8
BU-073_1_E2_RE_SEC-10_local,7,7.0,2.0,99.2,107.6,104.6
BU-073_1_E2_RE_SEC-10_local,8,8.0,2.0,99.7,97.4,99.2
BU-073_1_E2_RE_SEC-10_local,9,9.0,2.0,98.8,97.9,96.3
BU-073_1_E2_RE_SEC-10_local,10,10.0,2.0,99.4,99.9,100.8
BU-073_1_E2_RE_SEC-10_local,11,11.0,2.0,99.0,93.6,92.3
