section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-073_1_E2_RE_SEC-06_local,1,1.0,2.0,95.0,95.0,93.0
BU-073_1_E2_RE_SEC-06_local,2,2.0,2.0,94.0,82.0,84.2
BU-073_1_E2_RE_SEC-06_local,3,3.0,2.0,86.3,69.7,67.4
BU-073_1_E2_RE_SEC-06_local,4,4.0,2.0,81.9,78.7,76.1
BU-073_1_E2_RE_SEC-06_local,5,5.0,2.0,83.3,92.2,96.3
BU-073_1_E2_RE_SEC-06_local,6,6.0,2.0,85.4,99.8,98.9
BU-073_1_E2_RE_SEC-06_local,7,7.0,2.0,88.0,110.7,109.8
BU-073_1_E2_RE_SEC-06_local,8,8.0,2.0,91.7,117.2,117.1
BU-073_1_E2_RE_SEC-06_local,9,9.0,2.0,94.5,116.5,116.7
BU-073_1_E2_RE_SEC-06_local,10,10.0,2.0,96.8,118.2,118.9
BU-073_1_E2_RE_SEC-06_local,11,11.0,2.0,98.9,114.6,113.1
